,index,LKOH_open,LKOH_close,LKOH_high,LKOH_low,LKOH_volume,SBER_open,SBER_close,SBER_high,SBER_low,SBER_volume,GAZP_open,GAZP_close,GAZP_high,GAZP_low,GAZP_volume,GMKN_open,GMKN_close,GMKN_high,GMKN_low,GMKN_volume,NVTK_open,NVTK_close,NVTK_high,NVTK_low,NVTK_volume,YNDX_open,YNDX_close,YNDX_high,YNDX_low,YNDX_volume,ROSN_open,ROSN_close,ROSN_high,ROSN_low,ROSN_volume,MGNT_open,MGNT_close,MGNT_high,MGNT_low,MGNT_volume,TATN_open,TATN_close,TATN_high,TATN_low,TATN_volume,PHOR_open,PHOR_close,PHOR_high,PHOR_low,PHOR_volume,PLZL_open,PLZL_close,PLZL_high,PLZL_low,PLZL_volume,SNGS_open,SNGS_close,SNGS_high,SNGS_low,SNGS_volume,MTSS_open,MTSS_close,MTSS_high,MTSS_low,MTSS_volume,FIVE_open,FIVE_close,FIVE_high,FIVE_low,FIVE_volume,CHMF_open,CHMF_close,CHMF_high,CHMF_low,CHMF_volume,ALRS_open,ALRS_close,ALRS_high,ALRS_low,ALRS_volume,NLMK_open,NLMK_close,NLMK_high,NLMK_low,NLMK_volume,SNGSP_open,SNGSP_close,SNGSP_high,SNGSP_low,SNGSP_volume,MOEX_open,MOEX_close,MOEX_high,MOEX_low,MOEX_volume,SBERP_open,SBERP_close,SBERP_high,SBERP_low,SBERP_volume,POLY_open,POLY_close,POLY_high,POLY_low,POLY_volume,OZON_open,OZON_close,OZON_high,OZON_low,OZON_volume,IRAO_open,IRAO_close,IRAO_high,IRAO_low,IRAO_volume,RUAL_open,RUAL_close,RUAL_high,RUAL_low,RUAL_volume,PIKK_open,PIKK_close,PIKK_high,PIKK_low,PIKK_volume,HYDR_open,HYDR_close,HYDR_high,HYDR_low,HYDR_volume,MAGN_open,MAGN_close,MAGN_high,MAGN_low,MAGN_volume,VTBR_open,VTBR_close,VTBR_high,VTBR_low,VTBR_volume,TATNP_open,TATNP_close,TATNP_high,TATNP_low,TATNP_volume,RTKM_open,RTKM_close,RTKM_high,RTKM_low,RTKM_volume,CBOM_open,CBOM_close,CBOM_high,CBOM_low,CBOM_volume,TRNFP_open,TRNFP_close,TRNFP_high,TRNFP_low,TRNFP_volume,AFKS_open,AFKS_close,AFKS_high,AFKS_low,AFKS_volume,ENPG_open,ENPG_close,ENPG_high,ENPG_low,ENPG_volume,DSKY_open,DSKY_close,DSKY_high,DSKY_low,DSKY_volume,AFLT_open,AFLT_close,AFLT_high,AFLT_low,AFLT_volume,TCSG_open,TCSG_close,TCSG_high,TCSG_low,TCSG_volume,VKCO_open,VKCO_close,VKCO_high,VKCO_low,VKCO_volume,FIXP_open,FIXP_close,FIXP_high,FIXP_low,FIXP_volume,GLTR_open,GLTR_close,GLTR_high,GLTR_low,GLTR_volume,open,close,high,low,volume
471,2022-07-11,3901.0,3848.5,3920.0,3802.5,553100,132.75,126.8,133.9,126.42,5792156,198.01,188.9,199.43,188.79,5012913,16690.0,16270.0,16898.0,16112.0,59664,994.0,968.6,998.0,963.6,951261,1706.0,1678.0,1740.0,1660.0,470513,352.55,343.8,355.9,343.05,2849608,4427.0,4385.0,4429.5,4282.5,76810,408.1,400.0,408.2,400.0,519209,7901.0,7726.0,7950.0,7675.0,44105,8399.0,8484.0,8673.0,8280.0,150191,25.9,25.185,25.96,24.985,102464,247.55,239.85,247.55,237.05,549967,1142.5,1138.0,1158.0,1129.5,125566,816.2,808.6,819.4,800.0,346373,66.82,65.11,66.84,65.11,443650,138.0,136.52,138.5,135.5,118012,36.0,35.835,36.09,35.7,90191,85.22,84.48,86.1,84.0,221043,125.72,121.99,127.18,121.5,504262,366.0,362.2,373.0,359.4,1113404,1016.0,1050.0,1110.0,1006.0,874381,3.388,3.4005,3.4455,3.3555,544466,55.83,54.495,56.975,54.245,400428,750.0,731.0,755.9,723.7,588247,0.7972,0.8025,0.803,0.7942,86390,31.625,30.755,31.825,30.66,1328662,0.0187,0.018325,0.01887,0.01827,2349818,359.9,355.9,362.9,355.5,270679,66.54,65.88,67.78,65.26,187024,4.911,4.789,4.925,4.78,467293,123600.0,124600.0,125000.0,123150.0,829,14.925,14.8,15.045,14.76,189265,484.0,468.0,492.0,465.0,84753,75.1,73.14,76.44,72.7,152060,27.64,27.7,27.9,27.12,551992,2021.0,2090.5,1970.0,1980.0,158917,329.4,332.8,321.0,323.0,239379,310.1,318.4,301.8,305.9,50132,294.5,296.4,281.15,285.05,152438,3.972,3.878,3.974,3.868,7440000
472,2022-07-12,3829.0,3752.0,3846.0,3713.0,522891,126.6,129.0,129.35,124.2,6218917,189.18,191.4,193.0,184.0,4966444,16202.0,15922.0,16254.0,15900.0,64310,967.8,942.0,967.8,913.0,2202840,1679.8,1660.6,1681.4,1595.0,503135,342.85,333.5,342.9,327.6,4141911,4315.0,4300.0,4369.5,4250.0,83668,399.9,391.8,399.9,386.0,498107,7724.0,7302.0,7736.0,7255.0,88121,8510.5,8320.0,8567.0,8129.0,95716,25.15,24.78,25.15,24.325,113627,239.05,236.85,239.6,227.15,541503,1133.5,1108.0,1133.5,1071.0,153604,807.8,779.8,808.6,770.6,627039,65.1,65.18,65.18,63.52,462807,136.46,132.52,136.48,132.4,166480,35.835,35.415,35.9,34.515,188574,84.37,83.48,84.39,81.71,581862,121.64,122.67,123.25,118.99,657274,364.9,341.4,364.9,330.3,1595873,1048.0,1075.0,1105.0,955.0,574997,3.397,3.275,3.397,3.2215,1160872,54.25,52.965,54.3,52.0,837157,727.8,720.0,729.8,711.0,401007,0.7995,0.801,0.8069,0.7905,110346,30.755,29.99,30.78,29.5,1740516,0.01836,0.018165,0.018475,0.01805,3073433,355.6,347.4,355.8,341.3,225136,66.08,65.19,66.54,63.35,170292,4.799,4.721,4.823,4.68,1036002,124700.0,124800.0,126700.0,121450.0,1849,14.37,14.173,14.664,14.04,430415,470.0,454.0,470.5,450.5,155011,73.14,73.5,73.92,71.28,114787,27.78,27.3,27.78,27.14,473287,1980.0,1994.0,1892.0,1943.5,117797,322.8,322.8,304.2,319.8,450565,304.9,306.0,294.5,298.4,38619,287.9,287.9,275.25,282.15,127193,3.868,3.8,3.9,3.732,11500000
473,2022-07-13,3756.5,3645.5,3767.0,3619.0,627717,129.6,126.0,129.95,125.36,5030050,191.2,186.0,194.0,185.3,3680074,15950.0,15200.0,16020.0,15060.0,144634,943.8,916.2,949.0,905.2,1165016,1660.6,1600.0,1688.8,1585.8,328248,334.1,321.0,335.55,317.1,4629084,4311.5,4255.5,4328.0,4250.0,92138,391.7,375.8,392.4,370.3,586440,7310.0,7102.0,7388.0,6931.0,96646,8350.0,8171.0,8388.5,7862.0,140831,24.87,24.33,25.01,24.175,119496,236.9,233.9,238.95,231.0,200111,1120.0,1124.5,1144.0,1091.5,171779,779.0,756.4,786.6,748.0,657939,65.18,63.7,65.19,63.62,403105,132.66,129.8,133.04,128.1,191689,35.43,34.68,35.43,34.56,236252,83.35,81.55,84.59,80.77,261803,122.71,120.36,123.5,119.41,395393,342.5,317.1,344.6,312.0,2627079,1068.0,1037.0,1098.5,1023.5,447015,3.273,3.2005,3.2745,3.163,802491,52.695,50.11,53.0,50.11,681699,724.6,723.0,746.0,717.0,831627,0.7986,0.7941,0.801,0.7905,56099,29.95,28.55,29.97,28.235,2917360,0.018295,0.017885,0.01843,0.01777,2404347,348.1,340.9,352.4,333.4,225627,65.3,63.74,65.75,63.13,85758,4.721,4.575,4.742,4.567,735137,125300.0,122000.0,125750.0,121100.0,1130,14.17,13.381,14.47,13.301,379512,454.0,429.0,462.5,425.0,198632,73.28,71.9,74.96,71.76,93821,27.4,26.68,27.5,26.4,834537,1945.0,1987.0,1863.0,1895.0,150493,320.8,323.8,301.0,307.8,463040,299.0,304.7,287.0,287.5,46040,284.0,291.0,280.0,282.0,95954,3.804,3.74,3.834,3.706,5610000
474,2022-07-14,3645.0,3608.0,3710.0,3551.0,650387,125.95,125.9,128.0,124.61,4564556,186.3,184.55,188.1,183.11,3180510,15288.0,15302.0,15480.0,15000.0,127682,915.4,926.6,946.8,911.2,1411154,1610.2,1613.6,1669.0,1572.0,434555,320.0,315.45,324.75,311.5,4059598,4270.5,4228.0,4286.0,4182.5,77467,377.5,366.6,389.0,366.6,771897,7116.0,7238.0,7370.0,7023.0,84539,8149.5,8182.0,8342.0,8071.0,63756,24.425,23.95,24.84,23.805,117953,232.75,229.8,235.0,228.85,216495,1139.5,1119.5,1149.0,1107.0,123175,758.4,743.6,770.0,738.2,418613,63.7,63.08,64.25,62.66,571959,129.78,127.14,131.2,126.02,179713,34.7,33.765,34.86,33.315,300358,82.25,81.9,83.46,81.1,289504,120.1,120.49,121.84,118.2,363992,315.2,310.0,327.5,300.1,1445727,1037.0,1039.5,1071.5,1010.5,286283,3.2005,3.29,3.3,3.182,587824,50.3,48.95,51.145,48.27,773451,723.9,729.0,731.5,715.2,246472,0.792,0.7893,0.7936,0.78,71332,28.44,27.97,29.18,27.8,2207327,0.01792,0.01775,0.0182,0.017735,2250068,340.0,332.8,347.0,330.5,260762,63.74,62.86,64.05,62.8,88694,4.576,4.526,4.615,4.455,1174538,122400.0,121500.0,123100.0,119050.0,657,13.381,13.107,13.75,12.9,307032,430.0,418.5,432.0,408.5,213457,71.7,68.96,72.56,68.5,165472,26.68,26.86,27.38,26.6,531334,1901.5,1932.5,1865.0,1879.5,81254,306.0,312.2,297.0,300.8,302685,287.5,294.0,285.0,286.4,35136,286.0,286.75,262.8,268.95,104268,3.72,3.712,3.784,3.66,6820000
475,2022-07-15,3632.0,3709.0,3710.0,3580.0,505058,126.2,128.9,129.44,125.27,4894514,184.7,187.61,188.9,183.22,2591080,15388.0,15600.0,15626.0,15160.0,91342,928.0,953.0,954.4,925.8,1221712,1626.0,1638.6,1642.0,1602.6,343952,316.75,330.5,332.55,314.05,4441845,4230.0,4380.0,4380.0,4200.0,114884,368.1,379.9,408.8,366.0,1242392,7385.0,7423.0,7690.0,7301.0,157578,8206.0,8375.0,8375.0,8120.0,40517,24.095,24.55,24.58,23.62,108810,229.5,236.9,239.55,226.0,180787,1129.0,1137.0,1143.5,1115.0,55135,746.2,739.8,749.6,725.0,639838,63.33,63.76,63.76,61.52,676527,127.2,129.78,129.78,124.7,214154,33.8,33.985,34.48,33.5,189308,82.6,82.5,82.75,81.2,175340,120.91,122.96,123.5,119.27,364210,309.5,310.5,319.7,306.1,841751,1041.5,1066.5,1084.5,1038.5,205865,3.3,3.404,3.405,3.242,1036670,48.93,49.5,50.0,48.555,499619,731.0,739.3,743.0,727.2,332724,0.7894,0.798,0.7981,0.783,52793,27.895,27.495,28.0,26.8,3776708,0.01786,0.017985,0.018065,0.01768,2327879,335.0,347.0,358.5,330.0,242881,62.8,64.5,64.89,62.41,141088,4.53,4.601,4.612,4.487,347420,121550.0,122500.0,122850.0,120950.0,468,13.161,13.697,13.697,12.922,226967,419.0,424.0,424.5,406.5,105229,69.2,71.92,72.26,68.54,104180,27.14,27.06,27.16,26.7,327931,1874.0,1909.0,1845.0,1901.5,117568,302.8,311.6,301.0,307.6,327898,287.1,292.1,286.0,288.4,20170,273.1,284.1,262.8,279.0,86842,3.702,3.736,3.754,3.68,5130000
476,2022-07-16,3716.5,3710.5,3765.0,3702.0,1732,128.63,127.99,129.4,127.59,9808,187.99,187.93,189.58,187.09,17550,15636.0,15622.0,15808.0,15414.0,871,955.0,961.4,967.8,951.2,5865,1635.4,1642.6,1652.8,1631.4,4683,329.85,332.45,336.55,329.85,57946,4371.0,4384.0,4389.0,4358.5,228,0.0,0.0,0.0,0.0,0,7405.0,7484.0,7503.0,7400.0,627,8357.5,8381.0,8391.5,8327.0,212,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1139.5,1129.0,1139.5,1129.0,967,738.4,744.8,745.0,738.4,2551,63.9,63.51,63.9,63.44,2320,130.06,130.3,131.18,129.52,1718,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,123.21,122.59,123.23,121.8,3217,311.2,313.7,316.3,309.7,23396,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,740.9,741.0,743.8,732.1,4459,0.0,0.0,0.0,0.0,0,27.55,27.66,27.775,27.435,5566,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,13.725,13.784,13.96,13.673,4318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,27.0,27.1,27.22,27.0,3741,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
477,2022-07-17,3710.0,3674.0,3750.0,3661.0,1717,128.58,128.47,129.33,128.11,6170,188.7,187.41,189.37,186.06,15802,15616.0,15536.0,15764.0,15498.0,312,965.2,964.8,968.6,959.4,3079,1642.4,1646.6,1653.4,1635.4,3358,333.8,330.9,334.55,330.9,19835,4366.0,4391.5,4392.5,4365.0,157,0.0,0.0,0.0,0.0,0,7485.0,7456.0,7498.0,7449.0,222,8381.5,8379.0,8400.5,8343.5,158,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1129.0,1136.0,1137.0,1129.0,570,744.8,740.8,745.8,740.6,2656,63.51,63.46,63.8,63.43,1517,130.26,130.8,130.86,130.2,521,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,122.59,122.5,123.36,122.21,1869,313.7,314.8,316.6,311.7,17159,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,745.3,742.1,746.8,741.2,3988,0.0,0.0,0.0,0.0,0,27.66,27.94,28.185,27.635,27318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,13.84,13.769,13.872,13.758,1611,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,27.22,27.08,27.26,27.08,3580,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
478,2022-07-18,3721.5,3645.0,3777.0,3613.0,421304,130.0,128.11,130.64,127.25,4077244,188.91,186.7,189.5,185.52,1938705,15746.0,15282.0,15864.0,15102.0,92207,958.6,946.6,964.2,936.0,822201,1650.0,1696.0,1719.6,1645.0,609331,334.15,326.0,334.55,322.2,3301939,4378.5,4382.0,4425.0,4308.0,107379,381.8,380.6,385.3,374.5,475636,7499.0,7320.0,7600.0,7268.0,76851,8360.0,8271.5,8494.0,8271.5,47122,24.595,24.45,24.9,24.275,93543,237.95,236.3,239.75,231.25,136409,1143.5,1208.5,1214.5,1140.5,263809,739.2,722.2,741.0,722.0,402858,63.53,62.53,63.72,62.4,330517,129.36,125.46,130.04,125.46,176308,33.81,33.12,34.265,32.925,355964,83.2,82.92,83.5,82.0,184375,123.51,122.39,124.31,121.01,335205,318.0,309.1,322.9,308.0,1004021,1072.0,1164.0,1194.0,1071.0,944396,3.411,3.255,3.4225,3.255,1076624,49.915,49.335,50.0,49.005,201714,742.6,770.0,772.0,741.4,828061,0.7914,0.7777,0.799,0.7718,74037,27.79,27.11,27.91,27.03,1664333,0.01807,0.01808,0.018235,0.017875,1988982,348.7,348.2,352.7,342.2,148838,64.51,64.79,65.2,63.5,207960,4.599,4.571,4.693,4.55,621609,123000.0,123550.0,123750.0,122250.0,1256,13.82,13.47,13.932,13.283,218956,425.5,412.0,426.5,404.0,110562,72.4,73.08,74.98,71.66,117875,27.1,27.08,27.32,26.98,290276,1934.5,1934.5,1850.0,1876.0,123649,312.4,327.0,306.0,322.2,505676,290.1,294.0,285.7,289.0,31386,287.0,287.0,274.4,277.4,65230,3.76,3.744,3.816,3.722,4430000
479,2022-07-19,3647.0,3600.0,3654.5,3567.0,336150,128.0,127.76,128.11,125.51,3768113,186.1,189.51,189.6,184.6,2522375,15250.0,14914.0,15304.0,14800.0,91600,949.0,928.8,952.0,923.0,718976,1699.8,1672.4,1705.8,1645.0,446168,325.9,320.75,327.2,316.25,2325331,4383.0,4355.0,4394.5,4225.0,120958,380.6,374.6,382.7,370.5,457922,7320.0,7225.0,7395.0,7180.0,48870,8292.5,8260.0,8344.0,8107.0,34762,23.885,24.05,24.05,23.425,144874,236.25,232.55,236.8,231.55,93580,1207.5,1246.0,1280.0,1156.5,357169,722.6,715.0,722.6,706.0,615993,62.55,60.5,62.7,60.15,676357,125.72,123.2,126.04,121.0,324282,28.39,28.69,29.34,28.01,739197,82.92,82.05,82.92,81.31,164707,122.41,121.39,122.89,119.52,324760,308.7,321.8,341.2,300.2,3531988,1172.0,1173.5,1189.0,1117.0,515287,3.255,3.258,3.321,3.211,1016710,49.395,48.7,49.89,48.04,326607,775.0,754.0,778.3,750.0,362296,0.7818,0.7598,0.7868,0.75,82225,27.11,26.56,27.12,26.21,3012320,0.018095,0.018405,0.018415,0.01783,3045600,348.4,342.0,350.0,338.7,129291,60.12,59.6,60.24,59.12,257578,4.572,4.54,4.579,4.45,782909,114200.0,112300.0,115800.0,112000.0,1978,13.479,13.37,13.7,13.0,225941,412.5,392.0,415.5,389.0,191213,75.24,74.62,76.98,73.72,321830,27.02,26.68,27.12,26.42,561423,1870.0,1875.5,1800.0,1813.5,85204,325.0,325.8,311.4,319.6,227355,290.4,299.0,280.6,295.0,70690,280.95,280.95,265.2,275.0,76044,3.734,3.708,3.75,3.662,5140000
480,2022-07-20,3601.5,3580.0,3664.0,3556.5,381857,128.12,126.44,129.2,126.16,3906820,190.01,193.3,195.8,190.0,5068483,14940.0,15050.0,15050.0,14854.0,60181,929.4,925.8,938.8,919.0,592630,1680.0,1715.4,1748.0,1670.4,669943,322.15,330.0,333.75,319.65,3540586,4351.0,4315.0,4370.5,4271.5,61717,376.7,379.5,381.4,373.8,348964,7268.0,7190.0,7274.0,7168.0,23457,8260.0,8179.5,8353.0,8117.0,39013,24.045,24.9,24.985,23.885,106144,232.7,232.6,236.0,231.8,72326,1246.0,1260.0,1296.0,1195.0,297592,712.0,702.8,721.6,698.6,913039,60.68,60.84,61.18,60.21,383907,123.2,119.98,123.82,118.6,362562,28.85,28.91,29.15,28.745,222213,82.01,82.43,82.9,82.0,146791,121.39,120.28,122.3,120.05,298005,326.1,289.2,330.0,283.4,3499419,1173.5,1221.0,1258.0,1162.0,588404,3.28,3.3165,3.3165,3.2595,570266,48.755,47.6,48.95,47.545,342134,755.3,766.6,769.9,753.0,239546,0.76,0.7505,0.77,0.7465,73140,26.55,26.175,26.97,25.9,2116899,0.01852,0.01823,0.018745,0.018205,3189717,342.1,344.2,346.6,340.3,123364,59.78,61.03,61.78,59.33,167086,4.549,4.5,4.669,4.464,490662,112700.0,113550.0,113700.0,112000.0,818,13.37,13.197,13.5,13.1,148811,391.0,396.0,405.0,386.5,115468,75.04,77.42,77.62,74.78,366302,26.72,26.6,26.96,26.56,329265,1817.0,1845.0,1756.0,1771.0,136176,321.0,326.0,315.0,315.8,430806,298.0,301.3,287.1,289.3,38336,275.0,283.0,270.05,271.45,49230,3.718,3.728,3.746,3.702,5430000
481,2022-07-21,3577.0,3539.5,3577.5,3482.5,534835,126.4,125.48,126.83,122.24,6290402,194.65,189.59,195.45,188.0,3271464,15012.0,14800.0,15084.0,14624.0,85228,925.8,916.0,928.0,902.0,798217,1720.6,1701.0,1733.8,1658.6,347226,330.25,328.2,332.9,318.55,2883760,4333.5,4251.0,4333.5,4234.5,57076,377.1,375.7,380.0,368.0,392836,7181.0,7190.0,7246.0,7001.0,57420,8132.0,7933.5,8168.0,7870.0,92251,24.95,25.77,26.5,24.515,463926,232.5,229.05,233.5,227.1,100961,1258.0,1235.5,1275.0,1205.5,184073,698.8,683.0,699.0,677.0,1163603,60.84,61.3,61.88,59.25,683835,119.42,115.88,119.42,114.0,400632,28.99,29.41,29.64,28.175,261994,82.44,82.37,83.29,81.52,145183,120.27,119.5,120.69,117.0,452555,288.9,255.0,288.9,251.0,4912576,1221.0,1206.0,1246.5,1155.0,410171,3.301,3.2755,3.3045,3.25,540608,47.575,49.95,50.345,46.2,1016821,766.1,782.0,786.2,739.9,836861,0.751,0.7328,0.752,0.7232,88242,26.15,25.725,26.175,25.5,2222876,0.01823,0.01818,0.018315,0.017875,2468698,344.3,341.3,344.3,334.4,140363,60.89,60.48,61.04,59.45,108732,4.504,4.47,4.528,4.384,976813,113700.0,110850.0,113900.0,110100.0,589,13.21,13.01,13.21,12.761,189618,393.0,397.0,403.5,380.0,85690,77.64,76.92,78.98,75.18,254793,26.76,27.58,28.14,26.14,2081608,1770.0,1786.5,1704.5,1759.0,107358,317.0,319.0,306.2,311.4,271197,295.1,297.0,283.5,294.8,38783,278.7,278.7,266.0,270.15,42021,3.738,3.7,3.748,3.652,6130000
482,2022-07-22,3553.0,3688.0,3688.0,3551.0,643261,125.52,128.82,129.1,125.02,5367095,189.3,192.25,192.95,188.6,2021537,14820.0,14730.0,14980.0,14600.0,94782,918.0,944.0,957.0,915.2,938383,1708.0,1800.0,1804.2,1706.2,905740,329.4,340.0,341.45,328.5,4657420,4248.5,4341.0,4345.0,4240.5,83843,375.5,381.1,388.5,375.4,510414,7201.0,7286.0,7348.0,7201.0,38699,7910.0,7717.0,7913.0,7511.0,110335,25.8,26.365,26.68,25.775,220151,229.9,230.8,232.15,229.0,81761,1238.0,1282.5,1285.0,1236.0,118112,679.8,689.6,689.6,670.4,815459,61.31,62.85,62.96,60.87,480271,115.36,117.44,117.5,114.06,238015,29.55,29.51,29.9,29.405,113658,82.4,84.81,84.82,82.2,221886,119.89,122.98,123.0,119.21,415505,251.9,231.6,254.0,231.2,3517014,1219.0,1222.0,1238.0,1212.0,263983,3.27,3.283,3.31,3.265,387448,49.9,48.51,50.33,48.4,444047,789.8,776.0,797.6,770.0,1136196,0.7328,0.742,0.75,0.7301,63184,25.695,26.53,26.585,25.545,1620522,0.01817,0.01839,0.018565,0.018135,2363804,341.9,344.0,347.0,340.2,136995,60.48,60.25,60.89,60.11,87748,4.475,4.576,4.6,4.46,452817,111250.0,111400.0,111550.0,110150.0,466,12.991,13.56,13.689,12.923,215900,398.0,408.0,415.0,397.0,96939,77.2,77.9,78.68,76.92,149517,27.72,27.3,28.46,27.3,1598076,1764.5,1891.0,1760.0,1854.0,225532,312.8,321.2,312.0,318.2,203123,297.0,305.9,296.0,300.7,51808,276.0,280.0,268.05,276.4,42539,3.678,3.77,3.792,3.678,8109999
483,2022-07-23,3695.5,3677.5,3699.0,3677.0,496,128.56,128.63,129.53,128.09,5206,191.86,191.44,192.85,190.65,3614,14700.0,14720.0,14800.0,14700.0,103,942.2,942.2,946.2,941.6,381,1796.4,1821.6,1831.2,1796.0,3710,339.3,339.15,340.75,338.4,3767,4350.0,4328.5,4351.0,4328.0,57,381.9,380.5,382.2,380.3,439,7270.0,7283.0,7314.0,7268.0,66,7701.0,7728.5,7741.5,7693.5,90,0.0,0.0,0.0,0.0,0,230.35,230.3,231.55,230.25,176,1280.0,1286.0,1286.0,1279.5,341,691.0,689.6,692.2,688.2,759,62.98,62.59,63.0,62.58,715,117.68,117.22,117.98,117.2,646,0.0,0.0,0.0,0.0,0,84.63,84.98,85.03,84.63,198,123.23,123.04,123.81,122.55,981,232.1,230.1,232.1,229.4,11468,1219.5,1224.5,1230.0,1219.5,844,0.0,0.0,0.0,0.0,0,48.61,48.485,48.68,48.415,419,774.4,771.7,777.6,771.6,830,0.0,0.0,0.0,0.0,0,26.475,26.695,26.695,26.475,2105,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,13.531,13.536,13.592,13.531,71,0.0,0.0,0.0,0.0,0,77.74,78.12,78.48,77.74,1027,27.36,27.32,27.46,27.24,1767,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
484,2022-07-24,3692.5,3698.0,3713.0,3672.0,1131,129.16,128.97,129.96,128.6,10279,192.22,192.24,193.38,191.34,7102,14778.0,14868.0,14890.0,14676.0,327,942.0,945.8,950.2,941.6,1968,1831.8,1837.0,1879.2,1823.0,24063,340.55,342.0,343.5,338.9,17520,4328.0,4347.5,4348.5,4325.0,102,380.5,383.2,383.2,380.0,2113,7317.0,7268.0,7340.0,7268.0,258,7729.5,7738.0,7753.0,7694.5,228,0.0,0.0,0.0,0.0,0,230.3,231.5,231.75,230.3,385,1286.0,1280.5,1290.0,1278.0,2195,689.6,690.4,694.0,688.0,2610,62.58,63.07,63.46,62.58,2995,117.2,117.54,117.68,116.9,781,0.0,0.0,0.0,0.0,0,84.63,84.88,85.27,84.56,1022,123.53,123.84,124.8,122.74,3115,230.1,228.4,233.3,228.3,41653,1229.5,1245.0,1262.5,1224.0,7495,0.0,0.0,0.0,0.0,0,48.485,48.72,49.07,48.485,3306,774.9,781.8,789.5,771.4,6223,0.0,0.0,0.0,0.0,0,26.695,26.72,26.905,26.485,12051,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,13.592,13.663,13.671,13.536,838,0.0,0.0,0.0,0.0,0,78.12,78.22,78.66,78.08,1840,27.32,27.5,27.64,27.32,5466,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
485,2022-07-25,3672.5,3669.0,3709.5,3637.0,412883,128.93,131.45,132.0,127.24,6434591,192.61,192.0,194.65,190.56,2537366,14850.0,14794.0,14850.0,14680.0,102189,947.0,960.8,965.4,927.8,1519646,1827.0,1973.0,1978.8,1810.0,1740332,339.0,336.6,342.2,335.0,2414642,4342.5,4345.0,4390.0,4317.0,71557,382.9,383.1,384.3,377.2,391701,7300.0,7245.0,7425.0,7203.0,44682,7701.5,7676.5,7843.0,7539.0,106488,26.35,27.05,27.185,25.55,180071,231.05,230.85,232.0,229.35,68409,1296.5,1389.0,1389.0,1285.5,203600,688.8,695.0,698.6,679.8,906110,62.86,63.0,63.35,61.75,373779,117.16,118.72,121.98,116.8,350141,29.54,29.685,29.985,29.315,101823,84.7,84.63,85.45,83.85,183348,123.89,125.0,125.95,121.29,462925,227.2,255.5,258.0,211.1,8330482,1248.0,1361.5,1364.5,1241.0,828131,3.2835,3.2665,3.294,3.2635,319608,48.51,49.16,49.54,47.7,354671,780.0,770.0,790.0,765.1,458441,0.7451,0.7703,0.7743,0.7437,147178,26.495,26.84,26.905,26.26,1266558,0.01835,0.01851,0.018675,0.01827,2154433,344.0,346.0,349.8,337.8,112899,60.73,60.73,61.38,60.25,85752,4.58,4.675,4.699,4.538,543815,111750.0,111400.0,111800.0,111000.0,376,13.549,13.99,14.2,13.41,231181,408.5,425.0,426.0,404.5,68912,78.02,76.7,78.06,75.5,135946,27.64,27.82,28.38,27.0,1864299,1876.0,1969.5,1857.0,1969.5,206393,320.2,360.2,315.6,360.2,2027423,302.0,319.8,297.1,316.6,82312,284.95,312.0,278.2,308.0,266150,3.776,3.828,3.83,3.754,6900000
